Area,Type,Year,Quarter,Establishment Count,Date
Arizona,State,2008,Q2,157902.0,2008-06-01
Arizona,State,2008,Q3,159281.0,2008-09-01
Arizona,State,2008,Q4,161168.0,2008-12-01
Arizona,State,2009,Q1,147266.0,2009-03-01
Arizona,State,2009,Q2,145953.0,2009-06-01
Arizona,State,2009,Q3,145221.0,2009-09-01
Arizona,State,2009,Q4,145712.0,2009-12-01
Arizona,State,2010,Q1,142087.0,2010-03-01
Arizona,State,2010,Q2,141141.0,2010-06-01
Arizona,State,2010,Q3,141990.0,2010-09-01
Arizona,State,2010,Q4,143180.0,2010-12-01
Arizona,State,2011,Q1,139824.0,2011-03-01
Arizona,State,2011,Q2,140445.0,2011-06-01
Arizona,State,2011,Q3,141821.0,2011-09-01
Arizona,State,2011,Q4,143464.0,2011-12-01
Arizona,State,2012,Q1,142561.0,2012-03-01
Arizona,State,2012,Q2,143811.0,2012-06-01
Arizona,State,2012,Q3,144776.0,2012-09-01
Arizona,State,2012,Q4,144232.0,2012-12-01
Arizona,State,2013,Q1,139566.0,2013-03-01
Arizona,State,2013,Q2,140235.0,2013-06-01
Arizona,State,2013,Q3,140928.0,2013-09-01
Arizona,State,2013,Q4,142586.0,2013-12-01
Arizona,State,2014,Q1,142189.0,2014-03-01
Arizona,State,2014,Q2,143335.0,2014-06-01
Arizona,State,2014,Q3,144700.0,2014-09-01
Arizona,State,2014,Q4,146936.0,2014-12-01
Arizona,State,2015,Q1,142713.0,2015-03-01
Arizona,State,2015,Q2,145095.0,2015-06-01
Arizona,State,2015,Q3,147319.0,2015-09-01
Arizona,State,2015,Q4,148686.0,2015-12-01
Arizona,State,2016,Q1,146661.0,2016-03-01
Arizona,State,2016,Q2,148652.0,2016-06-01
Arizona,State,2016,Q3,150400.0,2016-09-01
Arizona,State,2016,Q4,152469.0,2016-12-01
Arizona,State,2017,Q1,151659.0,2017-03-01
Arizona,State,2017,Q2,153918.0,2017-06-01
Arizona,State,2017,Q3,155746.0,2017-09-01
Arizona,State,2017,Q4,158149.0,2017-12-01
Arizona,State,2018,Q1,153737.0,2018-03-01
Arizona,State,2018,Q2,155455.0,2018-06-01
Arizona,State,2018,Q3,157672.0,2018-09-01
Arizona,State,2018,Q4,160127.0,2018-12-01
Arizona,State,2019,Q1,159104.0,2019-03-01
Arizona,State,2019,Q2,160836.0,2019-06-01
Arizona,State,2019,Q3,162696.0,2019-09-01
Arizona,State,2019,Q4,165815.0,2019-12-01
Arizona,State,2020,Q1,163540.0,2020-03-01
Arizona,State,2020,Q2,165100.0,2020-06-01
Arizona,State,2020,Q3,168266.0,2020-09-01
Arizona,State,2020,Q4,171202.0,2020-12-01
Arizona,State,2021,Q1,174175.0,2021-03-01
Arizona,State,2021,Q2,178449.0,2021-06-01
Arizona,State,2021,Q3,181737.0,2021-09-01
Arizona,State,2021,Q4,187494.0,2021-12-01
Arkansas,State,2001,Q1,68166.0,2001-03-01
Arkansas,State,2001,Q2,68368.0,2001-06-01
Arkansas,State,2001,Q3,68777.0,2001-09-01
Arkansas,State,2001,Q4,68971.0,2001-12-01
Arkansas,State,2002,Q1,69007.0,2002-03-01
Arkansas,State,2002,Q2,69439.0,2002-06-01
Arkansas,State,2002,Q3,69625.0,2002-09-01
Arkansas,State,2002,Q4,69874.0,2002-12-01
Arkansas,State,2003,Q1,70109.0,2003-03-01
Arkansas,State,2003,Q2,70351.0,2003-06-01
Arkansas,State,2003,Q3,70439.0,2003-09-01
Arkansas,State,2003,Q4,70799.0,2003-12-01
Arkansas,State,2004,Q1,70497.0,2004-03-01
Arkansas,State,2004,Q2,71076.0,2004-06-01
Arkansas,State,2004,Q3,71593.0,2004-09-01
Arkansas,State,2004,Q4,72543.0,2004-12-01
Arkansas,State,2005,Q1,72877.0,2005-03-01
Arkansas,State,2005,Q2,73111.0,2005-06-01
Arkansas,State,2005,Q3,73740.0,2005-09-01
Arkansas,State,2005,Q4,74011.0,2005-12-01
Arkansas,State,2006,Q1,76102.0,2006-03-01
Arkansas,State,2006,Q2,76886.0,2006-06-01
Arkansas,State,2006,Q3,77358.0,2006-09-01
Arkansas,State,2006,Q4,77693.0,2006-12-01
Arkansas,State,2007,Q1,77795.0,2007-03-01
Arkansas,State,2007,Q2,78282.0,2007-06-01
Arkansas,State,2007,Q3,79027.0,2007-09-01
Arkansas,State,2007,Q4,79510.0,2007-12-01
Arkansas,State,2008,Q1,80568.0,2008-03-01
Arkansas,State,2008,Q2,81129.0,2008-06-01
Arkansas,State,2008,Q3,81653.0,2008-09-01
Arkansas,State,2008,Q4,82234.0,2008-12-01
Arkansas,State,2009,Q1,81339.0,2009-03-01
Arkansas,State,2009,Q2,81010.0,2009-06-01
Arkansas,State,2009,Q3,81525.0,2009-09-01
Arkansas,State,2009,Q4,81513.0,2009-12-01
Arkansas,State,2010,Q1,80506.0,2010-03-01
Arkansas,State,2010,Q2,80702.0,2010-06-01
Arkansas,State,2010,Q3,80646.0,2010-09-01
Arkansas,State,2010,Q4,81413.0,2010-12-01
Arkansas,State,2011,Q1,80952.0,2011-03-01
Arkansas,State,2011,Q2,81137.0,2011-06-01
Arkansas,State,2011,Q3,81685.0,2011-09-01
Arkansas,State,2011,Q4,80267.0,2011-12-01
Arkansas,State,2012,Q1,80394.0,2012-03-01
Arkansas,State,2012,Q2,80762.0,2012-06-01
Arkansas,State,2012,Q3,81138.0,2012-09-01
Arkansas,State,2012,Q4,80665.0,2012-12-01
Arkansas,State,2013,Q1,81966.0,2013-03-01
Arkansas,State,2013,Q2,82578.0,2013-06-01
Arkansas,State,2013,Q3,82854.0,2013-09-01
Arkansas,State,2013,Q4,82962.0,2013-12-01
Arkansas,State,2014,Q1,82205.0,2014-03-01
Arkansas,State,2014,Q2,82451.0,2014-06-01
Arkansas,State,2014,Q3,82693.0,2014-09-01
Arkansas,State,2014,Q4,82974.0,2014-12-01
Arkansas,State,2015,Q1,83188.0,2015-03-01
Arkansas,State,2015,Q2,83374.0,2015-06-01
Arkansas,State,2015,Q3,83718.0,2015-09-01
Arkansas,State,2015,Q4,84410.0,2015-12-01
Arkansas,State,2016,Q1,83674.0,2016-03-01
Arkansas,State,2016,Q2,83949.0,2016-06-01
Arkansas,State,2016,Q3,84404.0,2016-09-01
Arkansas,State,2016,Q4,84761.0,2016-12-01
Arkansas,State,2017,Q1,84556.0,2017-03-01
Arkansas,State,2017,Q2,84798.0,2017-06-01
Arkansas,State,2017,Q3,85243.0,2017-09-01
Arkansas,State,2017,Q4,85811.0,2017-12-01
Arkansas,State,2018,Q1,85710.0,2018-03-01
Arkansas,State,2018,Q2,85940.0,2018-06-01
Arkansas,State,2018,Q3,86353.0,2018-09-01
Arkansas,State,2018,Q4,87058.0,2018-12-01
Arkansas,State,2019,Q1,87050.0,2019-03-01
Arkansas,State,2019,Q2,87237.0,2019-06-01
Arkansas,State,2019,Q3,87849.0,2019-09-01
Arkansas,State,2019,Q4,88583.0,2019-12-01
Arkansas,State,2020,Q1,88476.0,2020-03-01
Arkansas,State,2020,Q2,88618.0,2020-06-01
Arkansas,State,2020,Q3,89289.0,2020-09-01
Arkansas,State,2020,Q4,90326.0,2020-12-01
Arkansas,State,2021,Q1,90680.0,2021-03-01
Arkansas,State,2021,Q2,91584.0,2021-06-01
Arkansas,State,2021,Q3,93122.0,2021-09-01
Arkansas,State,2021,Q4,92795.0,2021-12-01
"Atlantic City-Hammonton, NJ",MSA,2001,Q1,6117.0,2001-03-01
"Atlantic City-Hammonton, NJ",MSA,2001,Q2,6115.0,2001-06-01
"Atlantic City-Hammonton, NJ",MSA,2001,Q3,5920.0,2001-09-01
"Atlantic City-Hammonton, NJ",MSA,2001,Q4,5975.0,2001-12-01
"Atlantic City-Hammonton, NJ",MSA,2002,Q1,6164.0,2002-03-01
"Atlantic City-Hammonton, NJ",MSA,2002,Q2,6077.0,2002-06-01
"Atlantic City-Hammonton, NJ",MSA,2002,Q3,6096.0,2002-09-01
"Atlantic City-Hammonton, NJ",MSA,2002,Q4,6133.0,2002-12-01
"Atlantic City-Hammonton, NJ",MSA,2003,Q1,6096.0,2003-03-01
"Atlantic City-Hammonton, NJ",MSA,2003,Q2,6177.0,2003-06-01
"Atlantic City-Hammonton, NJ",MSA,2003,Q3,6266.0,2003-09-01
"Atlantic City-Hammonton, NJ",MSA,2003,Q4,6268.0,2003-12-01
"Atlantic City-Hammonton, NJ",MSA,2004,Q1,6256.0,2004-03-01
"Atlantic City-Hammonton, NJ",MSA,2004,Q2,6222.0,2004-06-01
"Atlantic City-Hammonton, NJ",MSA,2004,Q3,6281.0,2004-09-01
"Atlantic City-Hammonton, NJ",MSA,2004,Q4,6367.0,2004-12-01
"Atlantic City-Hammonton, NJ",MSA,2005,Q1,6372.0,2005-03-01
"Atlantic City-Hammonton, NJ",MSA,2005,Q2,6428.0,2005-06-01
"Atlantic City-Hammonton, NJ",MSA,2005,Q3,6494.0,2005-09-01
"Atlantic City-Hammonton, NJ",MSA,2005,Q4,6449.0,2005-12-01
"Atlantic City-Hammonton, NJ",MSA,2006,Q1,6460.0,2006-03-01
"Atlantic City-Hammonton, NJ",MSA,2006,Q2,6549.0,2006-06-01
"Atlantic City-Hammonton, NJ",MSA,2006,Q3,6686.0,2006-09-01
"Atlantic City-Hammonton, NJ",MSA,2006,Q4,6716.0,2006-12-01
"Atlantic City-Hammonton, NJ",MSA,2007,Q1,6671.0,2007-03-01
"Atlantic City-Hammonton, NJ",MSA,2007,Q2,6763.0,2007-06-01
"Atlantic City-Hammonton, NJ",MSA,2007,Q3,6792.0,2007-09-01
"Atlantic City-Hammonton, NJ",MSA,2007,Q4,6814.0,2007-12-01
"Atlantic City-Hammonton, NJ",MSA,2008,Q1,6827.0,2008-03-01
"Atlantic City-Hammonton, NJ",MSA,2008,Q2,6849.0,2008-06-01
"Atlantic City-Hammonton, NJ",MSA,2008,Q3,6714.0,2008-09-01
"Atlantic City-Hammonton, NJ",MSA,2008,Q4,6684.0,2008-12-01
"Atlantic City-Hammonton, NJ",MSA,2009,Q1,6544.0,2009-03-01
"Atlantic City-Hammonton, NJ",MSA,2009,Q2,6627.0,2009-06-01
"Atlantic City-Hammonton, NJ",MSA,2009,Q3,6655.0,2009-09-01
"Atlantic City-Hammonton, NJ",MSA,2009,Q4,6699.0,2009-12-01
"Atlantic City-Hammonton, NJ",MSA,2010,Q1,6697.0,2010-03-01
"Atlantic City-Hammonton, NJ",MSA,2010,Q2,6544.0,2010-06-01
"Atlantic City-Hammonton, NJ",MSA,2010,Q3,6584.0,2010-09-01
"Atlantic City-Hammonton, NJ",MSA,2010,Q4,6654.0,2010-12-01
"Atlantic City-Hammonton, NJ",MSA,2011,Q1,6555.0,2011-03-01
"Atlantic City-Hammonton, NJ",MSA,2011,Q2,6520.0,2011-06-01
"Atlantic City-Hammonton, NJ",MSA,2011,Q3,6435.0,2011-09-01
"Atlantic City-Hammonton, NJ",MSA,2011,Q4,6454.0,2011-12-01
"Atlantic City-Hammonton, NJ",MSA,2012,Q1,6413.0,2012-03-01
"Atlantic City-Hammonton, NJ",MSA,2012,Q2,6282.0,2012-06-01
"Atlantic City-Hammonton, NJ",MSA,2012,Q3,6299.0,2012-09-01
"Atlantic City-Hammonton, NJ",MSA,2012,Q4,6320.0,2012-12-01
"Atlantic City-Hammonton, NJ",MSA,2013,Q1,6168.0,2013-03-01
"Atlantic City-Hammonton, NJ",MSA,2013,Q2,6153.0,2013-06-01
"Atlantic City-Hammonton, NJ",MSA,2013,Q3,6232.0,2013-09-01
"Atlantic City-Hammonton, NJ",MSA,2013,Q4,6324.0,2013-12-01
"Atlantic City-Hammonton, NJ",MSA,2014,Q1,6148.0,2014-03-01
"Atlantic City-Hammonton, NJ",MSA,2014,Q2,6232.0,2014-06-01
"Atlantic City-Hammonton, NJ",MSA,2014,Q3,6317.0,2014-09-01
"Atlantic City-Hammonton, NJ",MSA,2014,Q4,6379.0,2014-12-01
"Atlantic City-Hammonton, NJ",MSA,2015,Q1,6048.0,2015-03-01
"Atlantic City-Hammonton, NJ",MSA,2015,Q2,6074.0,2015-06-01
"Atlantic City-Hammonton, NJ",MSA,2015,Q3,6199.0,2015-09-01
"Atlantic City-Hammonton, NJ",MSA,2015,Q4,6328.0,2015-12-01
"Atlantic City-Hammonton, NJ",MSA,2016,Q1,6114.0,2016-03-01
"Atlantic City-Hammonton, NJ",MSA,2016,Q2,6189.0,2016-06-01
"Atlantic City-Hammonton, NJ",MSA,2016,Q3,6222.0,2016-09-01
"Atlantic City-Hammonton, NJ",MSA,2016,Q4,6338.0,2016-12-01
"Atlantic City-Hammonton, NJ",MSA,2017,Q1,6179.0,2017-03-01
"Atlantic City-Hammonton, NJ",MSA,2017,Q2,6216.0,2017-06-01
"Atlantic City-Hammonton, NJ",MSA,2017,Q3,6223.0,2017-09-01
"Atlantic City-Hammonton, NJ",MSA,2017,Q4,6316.0,2017-12-01
"Atlantic City-Hammonton, NJ",MSA,2018,Q1,6193.0,2018-03-01
"Atlantic City-Hammonton, NJ",MSA,2018,Q2,6243.0,2018-06-01
"Atlantic City-Hammonton, NJ",MSA,2018,Q3,6242.0,2018-09-01
"Atlantic City-Hammonton, NJ",MSA,2018,Q4,6306.0,2018-12-01
"Atlantic City-Hammonton, NJ",MSA,2019,Q1,6343.0,2019-03-01
"Atlantic City-Hammonton, NJ",MSA,2019,Q2,6394.0,2019-06-01
"Atlantic City-Hammonton, NJ",MSA,2019,Q3,6439.0,2019-09-01
"Atlantic City-Hammonton, NJ",MSA,2019,Q4,6482.0,2019-12-01
"Atlantic City-Hammonton, NJ",MSA,2020,Q1,6354.0,2020-03-01
"Atlantic City-Hammonton, NJ",MSA,2020,Q2,6366.0,2020-06-01
"Atlantic City-Hammonton, NJ",MSA,2020,Q3,6452.0,2020-09-01
"Atlantic City-Hammonton, NJ",MSA,2020,Q4,6553.0,2020-12-01
"Atlantic City-Hammonton, NJ",MSA,2021,Q1,6454.0,2021-03-01
"Atlantic City-Hammonton, NJ",MSA,2021,Q2,6533.0,2021-06-01
"Atlantic City-Hammonton, NJ",MSA,2021,Q3,6636.0,2021-09-01
"Atlantic City-Hammonton, NJ",MSA,2021,Q4,6934.0,2021-12-01
"Augusta-Richmond County, GA-SC",MSA,2001,Q1,2743.0,2001-03-01
"Augusta-Richmond County, GA-SC",MSA,2001,Q2,2736.0,2001-06-01
"Augusta-Richmond County, GA-SC",MSA,2001,Q3,2777.0,2001-09-01
"Augusta-Richmond County, GA-SC",MSA,2001,Q4,2756.0,2001-12-01
"Augusta-Richmond County, GA-SC",MSA,2002,Q1,2792.0,2002-03-01
"Augusta-Richmond County, GA-SC",MSA,2002,Q2,2827.0,2002-06-01
"Augusta-Richmond County, GA-SC",MSA,2002,Q3,2858.0,2002-09-01
"Augusta-Richmond County, GA-SC",MSA,2002,Q4,2890.0,2002-12-01
"Augusta-Richmond County, GA-SC",MSA,2003,Q1,2918.0,2003-03-01
"Augusta-Richmond County, GA-SC",MSA,2003,Q2,2959.0,2003-06-01
"Augusta-Richmond County, GA-SC",MSA,2003,Q3,2613.0,2003-09-01
"Augusta-Richmond County, GA-SC",MSA,2003,Q4,2632.0,2003-12-01
"Augusta-Richmond County, GA-SC",MSA,2004,Q1,2705.0,2004-03-01
"Augusta-Richmond County, GA-SC",MSA,2004,Q2,2718.0,2004-06-01
"Augusta-Richmond County, GA-SC",MSA,2004,Q3,2757.0,2004-09-01
"Augusta-Richmond County, GA-SC",MSA,2004,Q4,2804.0,2004-12-01
"Augusta-Richmond County, GA-SC",MSA,2005,Q1,2835.0,2005-03-01
"Augusta-Richmond County, GA-SC",MSA,2005,Q2,2867.0,2005-06-01
"Augusta-Richmond County, GA-SC",MSA,2005,Q3,2923.0,2005-09-01
"Augusta-Richmond County, GA-SC",MSA,2005,Q4,2932.0,2005-12-01
"Augusta-Richmond County, GA-SC",MSA,2006,Q1,2971.0,2006-03-01
"Augusta-Richmond County, GA-SC",MSA,2006,Q2,3027.0,2006-06-01
"Augusta-Richmond County, GA-SC",MSA,2006,Q3,3224.0,2006-09-01
"Augusta-Richmond County, GA-SC",MSA,2006,Q4,3317.0,2006-12-01
"Augusta-Richmond County, GA-SC",MSA,2007,Q1,2790.0,2007-03-01
"Augusta-Richmond County, GA-SC",MSA,2007,Q2,2774.0,2007-06-01
"Augusta-Richmond County, GA-SC",MSA,2007,Q3,2791.0,2007-09-01
"Augusta-Richmond County, GA-SC",MSA,2007,Q4,2817.0,2007-12-01
"Augusta-Richmond County, GA-SC",MSA,2008,Q1,2795.0,2008-03-01
"Augusta-Richmond County, GA-SC",MSA,2008,Q2,2862.0,2008-06-01
"Augusta-Richmond County, GA-SC",MSA,2008,Q3,2901.0,2008-09-01
"Augusta-Richmond County, GA-SC",MSA,2008,Q4,2879.0,2008-12-01
"Augusta-Richmond County, GA-SC",MSA,2009,Q1,2782.0,2009-03-01
"Augusta-Richmond County, GA-SC",MSA,2009,Q2,2781.0,2009-06-01
"Augusta-Richmond County, GA-SC",MSA,2009,Q3,2811.0,2009-09-01
"Augusta-Richmond County, GA-SC",MSA,2009,Q4,2722.0,2009-12-01
"Augusta-Richmond County, GA-SC",MSA,2010,Q1,2709.0,2010-03-01
"Augusta-Richmond County, GA-SC",MSA,2010,Q2,2703.0,2010-06-01
"Augusta-Richmond County, GA-SC",MSA,2010,Q3,2641.0,2010-09-01
"Augusta-Richmond County, GA-SC",MSA,2010,Q4,2716.0,2010-12-01
"Augusta-Richmond County, GA-SC",MSA,2011,Q1,2684.0,2011-03-01
"Augusta-Richmond County, GA-SC",MSA,2011,Q2,2706.0,2011-06-01
"Augusta-Richmond County, GA-SC",MSA,2011,Q3,2666.0,2011-09-01
"Augusta-Richmond County, GA-SC",MSA,2011,Q4,2671.0,2011-12-01
"Augusta-Richmond County, GA-SC",MSA,2012,Q1,2637.0,2012-03-01
"Augusta-Richmond County, GA-SC",MSA,2012,Q2,2658.0,2012-06-01
"Augusta-Richmond County, GA-SC",MSA,2012,Q3,2677.0,2012-09-01
"Augusta-Richmond County, GA-SC",MSA,2012,Q4,2648.0,2012-12-01
"Augusta-Richmond County, GA-SC",MSA,2013,Q1,2644.0,2013-03-01
"Augusta-Richmond County, GA-SC",MSA,2013,Q2,2670.0,2013-06-01
"Augusta-Richmond County, GA-SC",MSA,2013,Q3,2667.0,2013-09-01
"Augusta-Richmond County, GA-SC",MSA,2013,Q4,2655.0,2013-12-01
"Augusta-Richmond County, GA-SC",MSA,2014,Q1,2621.0,2014-03-01
"Augusta-Richmond County, GA-SC",MSA,2014,Q2,2669.0,2014-06-01
"Augusta-Richmond County, GA-SC",MSA,2014,Q3,2689.0,2014-09-01
"Augusta-Richmond County, GA-SC",MSA,2014,Q4,2730.0,2014-12-01
"Augusta-Richmond County, GA-SC",MSA,2015,Q1,2748.0,2015-03-01
"Augusta-Richmond County, GA-SC",MSA,2015,Q2,2767.0,2015-06-01
"Augusta-Richmond County, GA-SC",MSA,2015,Q3,2816.0,2015-09-01
"Augusta-Richmond County, GA-SC",MSA,2015,Q4,2618.0,2015-12-01
"Augusta-Richmond County, GA-SC",MSA,2016,Q1,2649.0,2016-03-01
"Augusta-Richmond County, GA-SC",MSA,2016,Q2,2703.0,2016-06-01
"Augusta-Richmond County, GA-SC",MSA,2016,Q3,2752.0,2016-09-01
"Augusta-Richmond County, GA-SC",MSA,2016,Q4,2731.0,2016-12-01
"Augusta-Richmond County, GA-SC",MSA,2017,Q1,2765.0,2017-03-01
"Augusta-Richmond County, GA-SC",MSA,2017,Q2,2795.0,2017-06-01
"Augusta-Richmond County, GA-SC",MSA,2017,Q3,2740.0,2017-09-01
"Augusta-Richmond County, GA-SC",MSA,2017,Q4,2796.0,2017-12-01
"Augusta-Richmond County, GA-SC",MSA,2018,Q1,2802.0,2018-03-01
"Augusta-Richmond County, GA-SC",MSA,2018,Q2,2821.0,2018-06-01
"Augusta-Richmond County, GA-SC",MSA,2018,Q3,2855.0,2018-09-01
"Augusta-Richmond County, GA-SC",MSA,2018,Q4,2896.0,2018-12-01
"Augusta-Richmond County, GA-SC",MSA,2019,Q1,2940.0,2019-03-01
"Augusta-Richmond County, GA-SC",MSA,2019,Q2,2933.0,2019-06-01
"Augusta-Richmond County, GA-SC",MSA,2019,Q3,2980.0,2019-09-01
"Augusta-Richmond County, GA-SC",MSA,2019,Q4,2987.0,2019-12-01
"Augusta-Richmond County, GA-SC",MSA,2020,Q1,3015.0,2020-03-01
"Augusta-Richmond County, GA-SC",MSA,2020,Q2,3042.0,2020-06-01
"Augusta-Richmond County, GA-SC",MSA,2020,Q3,3074.0,2020-09-01
"Augusta-Richmond County, GA-SC",MSA,2020,Q4,3104.0,2020-12-01
"Augusta-Richmond County, GA-SC",MSA,2021,Q1,3099.0,2021-03-01
"Augusta-Richmond County, GA-SC",MSA,2021,Q2,3117.0,2021-06-01
"Augusta-Richmond County, GA-SC",MSA,2021,Q3,3142.0,2021-09-01
"Augusta-Richmond County, GA-SC",MSA,2021,Q4,3164.0,2021-12-01
"Baltimore-Columbia-Towson, MD",MSA,2001,Q1,15715.5,2001-03-01
"Baltimore-Columbia-Towson, MD",MSA,2001,Q2,15726.5,2001-06-01
"Baltimore-Columbia-Towson, MD",MSA,2001,Q3,15552.5,2001-09-01
"Baltimore-Columbia-Towson, MD",MSA,2001,Q4,15723.0,2001-12-01
"Baltimore-Columbia-Towson, MD",MSA,2002,Q1,16043.5,2002-03-01
"Baltimore-Columbia-Towson, MD",MSA,2002,Q2,16115.5,2002-06-01
"Baltimore-Columbia-Towson, MD",MSA,2002,Q3,16103.0,2002-09-01
"Baltimore-Columbia-Towson, MD",MSA,2002,Q4,16230.5,2002-12-01
"Baltimore-Columbia-Towson, MD",MSA,2003,Q1,16252.5,2003-03-01
"Baltimore-Columbia-Towson, MD",MSA,2003,Q2,16367.5,2003-06-01
"Baltimore-Columbia-Towson, MD",MSA,2003,Q3,16292.5,2003-09-01
"Baltimore-Columbia-Towson, MD",MSA,2003,Q4,16590.5,2003-12-01
"Baltimore-Columbia-Towson, MD",MSA,2004,Q1,16822.0,2004-03-01
"Baltimore-Columbia-Towson, MD",MSA,2004,Q2,16950.5,2004-06-01
"Baltimore-Columbia-Towson, MD",MSA,2004,Q3,16944.5,2004-09-01
"Baltimore-Columbia-Towson, MD",MSA,2004,Q4,17185.0,2004-12-01
"Baltimore-Columbia-Towson, MD",MSA,2005,Q1,17362.0,2005-03-01
"Baltimore-Columbia-Towson, MD",MSA,2005,Q2,17437.5,2005-06-01
"Baltimore-Columbia-Towson, MD",MSA,2005,Q3,17335.0,2005-09-01
"Baltimore-Columbia-Towson, MD",MSA,2005,Q4,17476.0,2005-12-01
"Baltimore-Columbia-Towson, MD",MSA,2006,Q1,17601.5,2006-03-01
"Baltimore-Columbia-Towson, MD",MSA,2006,Q2,17692.5,2006-06-01
"Baltimore-Columbia-Towson, MD",MSA,2006,Q3,17573.5,2006-09-01
"Baltimore-Columbia-Towson, MD",MSA,2006,Q4,17884.0,2006-12-01
"Baltimore-Columbia-Towson, MD",MSA,2007,Q1,18024.0,2007-03-01
"Baltimore-Columbia-Towson, MD",MSA,2007,Q2,18140.5,2007-06-01
"Baltimore-Columbia-Towson, MD",MSA,2007,Q3,17992.5,2007-09-01
"Baltimore-Columbia-Towson, MD",MSA,2007,Q4,18232.5,2007-12-01
"Baltimore-Columbia-Towson, MD",MSA,2008,Q1,18227.5,2008-03-01
"Baltimore-Columbia-Towson, MD",MSA,2008,Q2,17951.0,2008-06-01
"Baltimore-Columbia-Towson, MD",MSA,2008,Q3,17779.0,2008-09-01
"Baltimore-Columbia-Towson, MD",MSA,2008,Q4,17745.0,2008-12-01
"Baltimore-Columbia-Towson, MD",MSA,2009,Q1,17752.5,2009-03-01
"Baltimore-Columbia-Towson, MD",MSA,2009,Q2,17775.5,2009-06-01
"Baltimore-Columbia-Towson, MD",MSA,2009,Q3,17535.5,2009-09-01
"Baltimore-Columbia-Towson, MD",MSA,2009,Q4,17516.0,2009-12-01
"Baltimore-Columbia-Towson, MD",MSA,2010,Q1,17397.0,2010-03-01
"Baltimore-Columbia-Towson, MD",MSA,2010,Q2,17373.5,2010-06-01
"Baltimore-Columbia-Towson, MD",MSA,2010,Q3,17473.0,2010-09-01
"Baltimore-Columbia-Towson, MD",MSA,2010,Q4,17565.0,2010-12-01
"Baltimore-Columbia-Towson, MD",MSA,2011,Q1,17571.5,2011-03-01
"Baltimore-Columbia-Towson, MD",MSA,2011,Q2,17556.0,2011-06-01
"Baltimore-Columbia-Towson, MD",MSA,2011,Q3,17411.0,2011-09-01
"Baltimore-Columbia-Towson, MD",MSA,2011,Q4,17268.5,2011-12-01
"Baltimore-Columbia-Towson, MD",MSA,2012,Q1,17434.5,2012-03-01
"Baltimore-Columbia-Towson, MD",MSA,2012,Q2,17505.0,2012-06-01
"Baltimore-Columbia-Towson, MD",MSA,2012,Q3,17708.0,2012-09-01
"Baltimore-Columbia-Towson, MD",MSA,2012,Q4,17891.5,2012-12-01
"Baltimore-Columbia-Towson, MD",MSA,2013,Q1,17906.5,2013-03-01
"Baltimore-Columbia-Towson, MD",MSA,2013,Q2,17846.0,2013-06-01
"Baltimore-Columbia-Towson, MD",MSA,2013,Q3,17653.5,2013-09-01
"Baltimore-Columbia-Towson, MD",MSA,2013,Q4,17694.5,2013-12-01
"Baltimore-Columbia-Towson, MD",MSA,2014,Q1,17625.5,2014-03-01
"Baltimore-Columbia-Towson, MD",MSA,2014,Q2,17652.5,2014-06-01
"Baltimore-Columbia-Towson, MD",MSA,2014,Q3,17587.5,2014-09-01
"Baltimore-Columbia-Towson, MD",MSA,2014,Q4,17693.5,2014-12-01
"Baltimore-Columbia-Towson, MD",MSA,2015,Q1,17786.5,2015-03-01
"Baltimore-Columbia-Towson, MD",MSA,2015,Q2,17861.0,2015-06-01
"Baltimore-Columbia-Towson, MD",MSA,2015,Q3,17836.0,2015-09-01
"Baltimore-Columbia-Towson, MD",MSA,2015,Q4,17885.0,2015-12-01
"Baltimore-Columbia-Towson, MD",MSA,2016,Q1,17877.5,2016-03-01
"Baltimore-Columbia-Towson, MD",MSA,2016,Q2,17981.0,2016-06-01
"Baltimore-Columbia-Towson, MD",MSA,2016,Q3,17915.0,2016-09-01
"Baltimore-Columbia-Towson, MD",MSA,2016,Q4,17999.5,2016-12-01
"Baltimore-Columbia-Towson, MD",MSA,2017,Q1,18048.5,2017-03-01
"Baltimore-Columbia-Towson, MD",MSA,2017,Q2,18057.0,2017-06-01
"Baltimore-Columbia-Towson, MD",MSA,2017,Q3,17919.0,2017-09-01
"Baltimore-Columbia-Towson, MD",MSA,2017,Q4,18030.5,2017-12-01
"Baltimore-Columbia-Towson, MD",MSA,2018,Q1,18000.5,2018-03-01
"Baltimore-Columbia-Towson, MD",MSA,2018,Q2,17963.0,2018-06-01
"Baltimore-Columbia-Towson, MD",MSA,2018,Q3,17992.0,2018-09-01
"Baltimore-Columbia-Towson, MD",MSA,2018,Q4,18116.5,2018-12-01
"Baltimore-Columbia-Towson, MD",MSA,2019,Q1,18125.5,2019-03-01
"Baltimore-Columbia-Towson, MD",MSA,2019,Q2,18185.5,2019-06-01
"Baltimore-Columbia-Towson, MD",MSA,2019,Q3,18142.0,2019-09-01
"Baltimore-Columbia-Towson, MD",MSA,2019,Q4,18212.0,2019-12-01
"Baltimore-Columbia-Towson, MD",MSA,2020,Q1,18220.0,2020-03-01
"Baltimore-Columbia-Towson, MD",MSA,2020,Q2,18029.5,2020-06-01
"Baltimore-Columbia-Towson, MD",MSA,2020,Q3,17918.5,2020-09-01
"Baltimore-Columbia-Towson, MD",MSA,2020,Q4,17974.0,2020-12-01
