Year,Employment,Labor Force,Unemployment,Unemployment Rate,Area,Type
1990.0,115130.25,122769.33333333333,7639.083333333333,6.2250000000000005,"Atlantic City-Hammonton, NJ",MSA
1991.0,112977.5,123978.5,11001.0,8.858333333333333,"Atlantic City-Hammonton, NJ",MSA
1992.0,110769.16666666667,123591.5,12822.333333333334,10.375,"Atlantic City-Hammonton, NJ",MSA
1993.0,110616.0,122571.83333333333,11955.833333333334,9.758333333333333,"Atlantic City-Hammonton, NJ",MSA
1994.0,112436.0,123202.25,10766.25,8.741666666666667,"Atlantic City-Hammonton, NJ",MSA
1995.0,114600.91666666667,125347.16666666667,10746.25,8.566666666666666,"Atlantic City-Hammonton, NJ",MSA
1996.0,117476.08333333333,128087.58333333333,10611.5,8.299999999999999,"Atlantic City-Hammonton, NJ",MSA
1997.0,120641.41666666667,130669.75,10028.333333333334,7.666666666666667,"Atlantic City-Hammonton, NJ",MSA
1998.0,119904.16666666667,129928.08333333333,10023.916666666666,7.716666666666666,"Atlantic City-Hammonton, NJ",MSA
1999.0,121104.66666666667,130132.83333333333,9028.166666666666,6.941666666666666,"Atlantic City-Hammonton, NJ",MSA
2000.0,123217.91666666667,129186.66666666667,5968.75,4.625,"Atlantic City-Hammonton, NJ",MSA
2001.0,123351.33333333333,129450.91666666667,6099.583333333333,4.708333333333333,"Atlantic City-Hammonton, NJ",MSA
2002.0,123222.91666666667,131033.66666666667,7810.75,5.958333333333333,"Atlantic City-Hammonton, NJ",MSA
2003.0,123996.33333333333,132214.08333333334,8217.75,6.216666666666666,"Atlantic City-Hammonton, NJ",MSA
2004.0,126505.75,134061.58333333334,7555.833333333333,5.641666666666667,"Atlantic City-Hammonton, NJ",MSA
2005.0,129001.75,136203.83333333334,7202.083333333333,5.2749999999999995,"Atlantic City-Hammonton, NJ",MSA
2006.0,130307.83333333333,138160.0,7852.166666666667,5.683333333333334,"Atlantic City-Hammonton, NJ",MSA
2007.0,127160.58333333333,134946.08333333334,7785.5,5.7749999999999995,"Atlantic City-Hammonton, NJ",MSA
2008.0,126083.5,135522.75,9439.25,6.958333333333333,"Atlantic City-Hammonton, NJ",MSA
2009.0,120658.91666666667,136715.25,16056.333333333334,11.75,"Atlantic City-Hammonton, NJ",MSA
2010.0,123048.5,140599.25,17550.75,12.483333333333334,"Atlantic City-Hammonton, NJ",MSA
2011.0,121772.75,139253.33333333334,17480.583333333332,12.558333333333332,"Atlantic City-Hammonton, NJ",MSA
2012.0,122379.91666666667,140305.08333333334,17925.166666666668,12.766666666666666,"Atlantic City-Hammonton, NJ",MSA
2013.0,120645.25,136975.75,16330.5,11.9,"Atlantic City-Hammonton, NJ",MSA
2014.0,117898.66666666667,131728.91666666666,13830.25,10.508333333333333,"Atlantic City-Hammonton, NJ",MSA
2015.0,114299.16666666667,126229.16666666667,11930.0,9.441666666666666,"Atlantic City-Hammonton, NJ",MSA
2016.0,113851.33333333333,122923.08333333333,9071.75,7.391666666666667,"Atlantic City-Hammonton, NJ",MSA
2017.0,110602.83333333333,119023.91666666667,8421.083333333334,7.066666666666666,"Atlantic City-Hammonton, NJ",MSA
2018.0,112626.25,119405.58333333333,6779.333333333333,5.683333333333334,"Atlantic City-Hammonton, NJ",MSA
2019.0,115801.0,121706.0,5905.0,4.8500000000000005,"Atlantic City-Hammonton, NJ",MSA
2020.0,99739.66666666667,121255.83333333333,21516.166666666668,17.691666666666666,"Atlantic City-Hammonton, NJ",MSA
2021.0,106282.75,118770.33333333333,12487.583333333334,10.5,"Atlantic City-Hammonton, NJ",MSA
1990.0,40938.75,43649.5,2710.75,6.175,"Auburn-Opelika, AL",MSA
1991.0,40548.0,43009.166666666664,2461.1666666666665,5.708333333333333,"Auburn-Opelika, AL",MSA
1992.0,41414.833333333336,43871.0,2456.1666666666665,5.608333333333333,"Auburn-Opelika, AL",MSA
1993.0,41703.083333333336,44253.25,2550.1666666666665,5.766666666666667,"Auburn-Opelika, AL",MSA
1994.0,43468.75,45331.25,1862.5,4.116666666666666,"Auburn-Opelika, AL",MSA
1995.0,44540.0,46494.416666666664,1954.4166666666667,4.191666666666666,"Auburn-Opelika, AL",MSA
1996.0,46101.916666666664,47586.333333333336,1484.4166666666667,3.108333333333333,"Auburn-Opelika, AL",MSA
1997.0,47741.416666666664,49635.333333333336,1893.9166666666667,3.8166666666666664,"Auburn-Opelika, AL",MSA
1998.0,47128.583333333336,48858.333333333336,1729.75,3.525,"Auburn-Opelika, AL",MSA
1999.0,47233.5,48949.583333333336,1716.0833333333333,3.5083333333333333,"Auburn-Opelika, AL",MSA
2000.0,56111.833333333336,58463.5,2351.6666666666665,4.008333333333334,"Auburn-Opelika, AL",MSA
2001.0,56060.166666666664,58488.833333333336,2428.6666666666665,4.158333333333333,"Auburn-Opelika, AL",MSA
2002.0,56667.333333333336,59393.25,2725.9166666666665,4.6,"Auburn-Opelika, AL",MSA
2003.0,58001.833333333336,60845.75,2843.9166666666665,4.675,"Auburn-Opelika, AL",MSA
2004.0,59817.416666666664,62576.75,2759.3333333333335,4.408333333333333,"Auburn-Opelika, AL",MSA
2005.0,61006.25,63342.0,2335.75,3.6916666666666664,"Auburn-Opelika, AL",MSA
2006.0,62676.5,64871.916666666664,2195.4166666666665,3.391666666666666,"Auburn-Opelika, AL",MSA
2007.0,63065.75,65497.916666666664,2432.1666666666665,3.725,"Auburn-Opelika, AL",MSA
2008.0,61677.416666666664,65179.916666666664,3502.5,5.375,"Auburn-Opelika, AL",MSA
2009.0,59215.75,64802.666666666664,5586.916666666667,8.616666666666667,"Auburn-Opelika, AL",MSA
2010.0,60908.333333333336,66848.91666666667,5940.583333333333,8.883333333333333,"Auburn-Opelika, AL",MSA
2011.0,62839.25,68333.58333333333,5494.333333333333,8.033333333333333,"Auburn-Opelika, AL",MSA
2012.0,64165.0,68973.66666666667,4808.666666666667,6.9750000000000005,"Auburn-Opelika, AL",MSA
2013.0,66273.75,70481.33333333333,4207.583333333333,5.966666666666666,"Auburn-Opelika, AL",MSA
2014.0,67469.41666666667,71439.66666666667,3970.25,5.566666666666666,"Auburn-Opelika, AL",MSA
2015.0,66993.91666666667,70714.5,3720.5833333333335,5.258333333333334,"Auburn-Opelika, AL",MSA
2016.0,68017.66666666667,71787.16666666667,3769.5,5.266666666666667,"Auburn-Opelika, AL",MSA
2017.0,70218.33333333333,73225.75,3007.4166666666665,4.116666666666666,"Auburn-Opelika, AL",MSA
2018.0,72210.91666666667,74930.91666666667,2720.0,3.6333333333333333,"Auburn-Opelika, AL",MSA
2019.0,74257.66666666667,76351.91666666667,2094.25,2.75,"Auburn-Opelika, AL",MSA
2020.0,71607.0,75554.91666666667,3947.9166666666665,5.291666666666667,"Auburn-Opelika, AL",MSA
2021.0,73363.0,75460.08333333333,2097.0833333333335,2.7916666666666665,"Auburn-Opelika, AL",MSA
1990.0,201092.41666666666,211731.75,10639.333333333334,5.016666666666667,"Augusta-Richmond County, GA-SC",MSA
1991.0,202467.75,214480.66666666666,12012.916666666666,5.591666666666666,"Augusta-Richmond County, GA-SC",MSA
1992.0,201642.5,217456.91666666666,15814.416666666666,7.2749999999999995,"Augusta-Richmond County, GA-SC",MSA
1993.0,203212.08333333334,219166.25,15954.166666666666,7.283333333333334,"Augusta-Richmond County, GA-SC",MSA
1994.0,203422.58333333334,217407.08333333334,13984.5,6.425,"Augusta-Richmond County, GA-SC",MSA
1995.0,202274.08333333334,216954.91666666666,14680.833333333334,6.7749999999999995,"Augusta-Richmond County, GA-SC",MSA
1996.0,201255.5,216379.0,15123.5,6.991666666666667,"Augusta-Richmond County, GA-SC",MSA
1997.0,204788.5,219023.16666666666,14234.666666666666,6.5,"Augusta-Richmond County, GA-SC",MSA
1998.0,207559.0,220041.33333333334,12482.333333333334,5.675,"Augusta-Richmond County, GA-SC",MSA
1999.0,210844.91666666666,222356.83333333334,11511.916666666666,5.183333333333334,"Augusta-Richmond County, GA-SC",MSA
2000.0,226470.5,235791.33333333334,9320.833333333334,3.9333333333333336,"Augusta-Richmond County, GA-SC",MSA
2001.0,224200.58333333334,235245.16666666666,11044.583333333334,4.683333333333334,"Augusta-Richmond County, GA-SC",MSA
2002.0,228180.83333333334,241384.75,13203.916666666666,5.4750000000000005,"Augusta-Richmond County, GA-SC",MSA
2003.0,234298.0,247902.91666666666,13604.916666666666,5.483333333333333,"Augusta-Richmond County, GA-SC",MSA
2004.0,239402.91666666666,254244.33333333334,14841.416666666666,5.841666666666666,"Augusta-Richmond County, GA-SC",MSA
2005.0,240173.16666666666,256996.08333333334,16822.916666666668,6.558333333333334,"Augusta-Richmond County, GA-SC",MSA
2006.0,243051.83333333334,259542.0,16490.166666666668,6.358333333333333,"Augusta-Richmond County, GA-SC",MSA
2007.0,246434.08333333334,261802.66666666666,15368.583333333334,5.875,"Augusta-Richmond County, GA-SC",MSA
2008.0,245957.41666666666,263918.4166666667,17961.0,6.808333333333334,"Augusta-Richmond County, GA-SC",MSA
2009.0,239742.33333333334,265190.25,25447.916666666668,9.6,"Augusta-Richmond County, GA-SC",MSA
2010.0,231581.83333333334,256804.75,25222.916666666668,9.825000000000001,"Augusta-Richmond County, GA-SC",MSA
2011.0,233790.91666666666,258966.0,25175.083333333332,9.733333333333333,"Augusta-Richmond County, GA-SC",MSA
2012.0,235432.0,258964.83333333334,23532.833333333332,9.091666666666667,"Augusta-Richmond County, GA-SC",MSA
2013.0,236193.0,257513.58333333334,21320.583333333332,8.266666666666667,"Augusta-Richmond County, GA-SC",MSA
2014.0,237072.25,255724.66666666666,18652.416666666668,7.2749999999999995,"Augusta-Richmond County, GA-SC",MSA
2015.0,240280.66666666666,256694.08333333334,16413.416666666668,6.3999999999999995,"Augusta-Richmond County, GA-SC",MSA
2016.0,246972.58333333334,261953.66666666666,14981.083333333334,5.7250000000000005,"Augusta-Richmond County, GA-SC",MSA
2017.0,254682.08333333334,267889.0833333333,13207.0,4.941666666666666,"Augusta-Richmond County, GA-SC",MSA
2018.0,256639.75,267933.6666666667,11293.916666666666,4.225,"Augusta-Richmond County, GA-SC",MSA
2019.0,258896.58333333334,268710.4166666667,9813.833333333334,3.641666666666666,"Augusta-Richmond County, GA-SC",MSA
2020.0,251558.08333333334,266890.0,15331.916666666666,5.783333333333334,"Augusta-Richmond County, GA-SC",MSA
2021.0,259294.75,268925.1666666667,9630.416666666666,3.5833333333333335,"Augusta-Richmond County, GA-SC",MSA
1990.0,454220.75,477747.0,23526.25,4.925,"Austin-Round Rock, TX",MSA
1991.0,468361.0,490388.5833333333,22027.583333333332,4.491666666666666,"Austin-Round Rock, TX",MSA
1992.0,495177.6666666667,517065.25,21887.583333333332,4.241666666666666,"Austin-Round Rock, TX",MSA
1993.0,526135.0,546091.25,19956.25,3.641666666666667,"Austin-Round Rock, TX",MSA
1994.0,560766.25,579628.5,18862.25,3.2583333333333333,"Austin-Round Rock, TX",MSA
1995.0,591355.0,609329.75,17974.75,2.9499999999999997,"Austin-Round Rock, TX",MSA
1996.0,614557.9166666666,633982.75,19424.833333333332,3.0500000000000003,"Austin-Round Rock, TX",MSA
1997.0,633681.5833333334,653826.0833333334,20144.5,3.091666666666667,"Austin-Round Rock, TX",MSA
1998.0,661930.75,680408.4166666666,18477.666666666668,2.725,"Austin-Round Rock, TX",MSA
1999.0,694477.3333333334,710680.5,16203.166666666666,2.275,"Austin-Round Rock, TX",MSA
2000.0,717461.25,739975.0,22513.75,3.0500000000000003,"Austin-Round Rock, TX",MSA
2001.0,719144.5,751469.1666666666,32324.666666666668,4.291666666666667,"Austin-Round Rock, TX",MSA
2002.0,713053.3333333334,757507.4166666666,44454.083333333336,5.858333333333333,"Austin-Round Rock, TX",MSA
2003.0,718237.4166666666,764198.25,45960.833333333336,6.016666666666667,"Austin-Round Rock, TX",MSA
2004.0,737615.5,777206.5833333334,39591.083333333336,5.083333333333333,"Austin-Round Rock, TX",MSA
2005.0,764699.4166666666,801592.4166666666,36893.0,4.591666666666667,"Austin-Round Rock, TX",MSA
2006.0,788951.4166666666,823683.1666666666,34731.75,4.2250000000000005,"Austin-Round Rock, TX",MSA
2007.0,813653.6666666666,844981.4166666666,31327.75,3.6916666666666664,"Austin-Round Rock, TX",MSA
2008.0,827553.9166666666,865513.8333333334,37959.916666666664,4.391666666666667,"Austin-Round Rock, TX",MSA
2009.0,827962.5833333334,888976.0833333334,61013.5,6.841666666666666,"Austin-Round Rock, TX",MSA
2010.0,866466.3333333334,931963.8333333334,65497.5,7.016666666666667,"Austin-Round Rock, TX",MSA
2011.0,894783.4166666666,960251.6666666666,65468.25,6.833333333333333,"Austin-Round Rock, TX",MSA
2012.0,929566.4166666666,985311.5,55745.083333333336,5.641666666666667,"Austin-Round Rock, TX",MSA
2013.0,965107.6666666666,1018196.3333333334,53088.666666666664,5.2250000000000005,"Austin-Round Rock, TX",MSA
2014.0,1001477.4166666666,1046157.6666666666,44680.25,4.266666666666667,"Austin-Round Rock, TX",MSA
2015.0,1037204.4166666666,1073623.5833333333,36419.166666666664,3.4,"Austin-Round Rock, TX",MSA
2016.0,1082373.8333333333,1119221.4166666667,36847.583333333336,3.2916666666666665,"Austin-Round Rock, TX",MSA
2017.0,1122078.9166666667,1158750.5833333333,36671.666666666664,3.1750000000000003,"Austin-Round Rock, TX",MSA
2018.0,1164187.9166666667,1199826.6666666667,35638.75,2.9499999999999997,"Austin-Round Rock, TX",MSA
2019.0,1205696.0833333333,1239179.1666666667,33483.083333333336,2.716666666666667,"Austin-Round Rock, TX",MSA
2020.0,1165409.1666666667,1242064.5,76655.33333333333,6.2250000000000005,"Austin-Round Rock, TX",MSA
2021.0,1224406.8333333333,1280989.25,56582.416666666664,4.433333333333334,"Austin-Round Rock, TX",MSA
1990.0,229218.41666666666,257184.33333333334,27965.916666666668,10.866666666666667,"Bakersfield, CA",MSA
1991.0,232449.33333333334,265279.5,32830.166666666664,12.383333333333333,"Bakersfield, CA",MSA
1992.0,229976.91666666666,272914.8333333333,42937.916666666664,15.725,"Bakersfield, CA",MSA
1993.0,229804.75,273216.75,43412.0,15.883333333333333,"Bakersfield, CA",MSA
1994.0,225882.58333333334,266300.8333333333,40418.25,15.183333333333332,"Bakersfield, CA",MSA
1995.0,233628.83333333334,270958.6666666667,37329.833333333336,13.775,"Bakersfield, CA",MSA
1996.0,240297.5,276544.1666666667,36246.666666666664,13.108333333333334,"Bakersfield, CA",MSA
1997.0,243802.0,278449.6666666667,34647.666666666664,12.441666666666668,"Bakersfield, CA",MSA
1998.0,244949.25,278988.1666666667,34038.916666666664,12.208333333333334,"Bakersfield, CA",MSA
1999.0,247086.58333333334,279276.8333333333,32190.25,11.533333333333333,"Bakersfield, CA",MSA
2000.0,269415.3333333333,293416.0,24000.666666666668,8.166666666666666,"Bakersfield, CA",MSA
2001.0,271746.5833333333,297326.3333333333,25579.75,8.6,"Bakersfield, CA",MSA
2002.0,275276.75,305431.3333333333,30154.583333333332,9.875,"Bakersfield, CA",MSA
2003.0,279122.0833333333,311628.3333333333,32506.25,10.441666666666666,"Bakersfield, CA",MSA
2004.0,283294.4166666667,314383.9166666667,31089.5,9.9,"Bakersfield, CA",MSA
2005.0,299309.9166666667,326635.75,27325.833333333332,8.375,"Bakersfield, CA",MSA
2006.0,311126.5,336541.9166666667,25415.416666666668,7.558333333333334,"Bakersfield, CA",MSA
2007.0,317630.3333333333,345533.6666666667,27903.333333333332,8.075000000000001,"Bakersfield, CA",MSA
2008.0,323787.6666666667,359375.4166666667,35587.75,9.891666666666667,"Bakersfield, CA",MSA
2009.0,312071.5833333333,365449.8333333333,53378.25,14.616666666666667,"Bakersfield, CA",MSA
2010.0,312397.8333333333,371916.9166666667,59519.083333333336,16.0,"Bakersfield, CA",MSA
2011.0,324270.4166666667,381920.9166666667,57650.5,15.083333333333334,"Bakersfield, CA",MSA
2012.0,339723.0,392061.5833333333,52338.583333333336,13.358333333333334,"Bakersfield, CA",MSA
2013.0,345617.1666666667,392249.25,46632.083333333336,11.891666666666666,"Bakersfield, CA",MSA
2014.0,350793.0,392094.5,41301.5,10.533333333333333,"Bakersfield, CA",MSA
2015.0,350116.0,390152.4166666667,40036.416666666664,10.266666666666667,"Bakersfield, CA",MSA
2016.0,347512.75,387939.4166666667,40426.666666666664,10.433333333333334,"Bakersfield, CA",MSA
2017.0,348789.6666666667,384419.1666666667,35629.5,9.266666666666667,"Bakersfield, CA",MSA
2018.0,354434.25,385808.8333333333,31374.583333333332,8.133333333333333,"Bakersfield, CA",MSA
2019.0,357563.25,388206.0,30642.75,7.8999999999999995,"Bakersfield, CA",MSA
2020.0,335533.0833333333,383511.6666666667,47978.583333333336,12.541666666666666,"Bakersfield, CA",MSA
2021.0,342276.75,379948.75,37672.0,9.908333333333333,"Bakersfield, CA",MSA
1990.0,1181091.5,1240109.6666666667,59018.166666666664,4.766666666666667,"Baltimore-Columbia-Towson, MD",MSA
1991.0,1168607.9166666667,1252133.8333333333,83525.91666666667,6.658333333333334,"Baltimore-Columbia-Towson, MD",MSA
1992.0,1172959.3333333333,1265548.5833333333,92589.25,7.316666666666666,"Baltimore-Columbia-Towson, MD",MSA
1993.0,1187995.0833333333,1274677.25,86682.16666666667,6.8,"Baltimore-Columbia-Towson, MD",MSA
1994.0,1197024.3333333333,1272372.4166666667,75348.08333333333,5.916666666666667,"Baltimore-Columbia-Towson, MD",MSA
1995.0,1210574.8333333333,1280654.9166666667,70080.08333333333,5.483333333333333,"Baltimore-Columbia-Towson, MD",MSA
1996.0,1227406.5,1297987.25,70580.75,5.433333333333334,"Baltimore-Columbia-Towson, MD",MSA
1997.0,1242213.3333333333,1311468.0,69254.66666666667,5.2749999999999995,"Baltimore-Columbia-Towson, MD",MSA
1998.0,1239752.5833333333,1302244.3333333333,62491.75,4.791666666666667,"Baltimore-Columbia-Towson, MD",MSA
1999.0,1251460.5833333333,1302370.6666666667,50910.083333333336,3.9,"Baltimore-Columbia-Towson, MD",MSA
2000.0,1275858.0,1326027.1666666667,50169.166666666664,3.783333333333333,"Baltimore-Columbia-Towson, MD",MSA
2001.0,1281414.8333333333,1341073.4166666667,59658.583333333336,4.441666666666666,"Baltimore-Columbia-Towson, MD",MSA
2002.0,1281573.8333333333,1349957.0833333333,68383.25,5.058333333333334,"Baltimore-Columbia-Towson, MD",MSA
2003.0,1279697.25,1349296.8333333333,69599.58333333333,5.166666666666667,"Baltimore-Columbia-Towson, MD",MSA
2004.0,1281159.75,1348216.75,67057.0,4.966666666666667,"Baltimore-Columbia-Towson, MD",MSA
2005.0,1304736.75,1370058.8333333333,65322.083333333336,4.783333333333333,"Baltimore-Columbia-Towson, MD",MSA
2006.0,1336377.75,1398146.9166666667,61769.166666666664,4.433333333333334,"Baltimore-Columbia-Towson, MD",MSA
2007.0,1347800.5833333333,1402430.25,54629.666666666664,3.908333333333333,"Baltimore-Columbia-Towson, MD",MSA
2008.0,1352748.1666666667,1420356.8333333333,67608.66666666667,4.75,"Baltimore-Columbia-Towson, MD",MSA
2009.0,1315995.5833333333,1429788.5,113792.91666666667,7.958333333333333,"Baltimore-Columbia-Towson, MD",MSA
2010.0,1308015.3333333333,1426671.75,118656.41666666667,8.325,"Baltimore-Columbia-Towson, MD",MSA
2011.0,1328213.25,1437982.0,109768.75,7.633333333333333,"Baltimore-Columbia-Towson, MD",MSA
2012.0,1351714.0,1455604.3333333333,103890.33333333333,7.141666666666667,"Baltimore-Columbia-Towson, MD",MSA
2013.0,1362816.3333333333,1461624.0,98807.66666666667,6.741666666666667,"Baltimore-Columbia-Towson, MD",MSA
2014.0,1373204.0,1459956.1666666667,86752.16666666667,5.95,"Baltimore-Columbia-Towson, MD",MSA
2015.0,1394911.1666666667,1470702.1666666667,75791.0,5.158333333333333,"Baltimore-Columbia-Towson, MD",MSA
2016.0,1407091.3333333333,1472230.0,65138.666666666664,4.441666666666667,"Baltimore-Columbia-Towson, MD",MSA
2017.0,1431251.25,1493966.25,62715.0,4.2,"Baltimore-Columbia-Towson, MD",MSA
2018.0,1444150.75,1502319.25,58168.5,3.8666666666666667,"Baltimore-Columbia-Towson, MD",MSA
2019.0,1474156.3333333333,1527865.75,53709.416666666664,3.516666666666667,"Baltimore-Columbia-Towson, MD",MSA
2020.0,1382753.75,1479818.5,97064.75,6.625,"Baltimore-Columbia-Towson, MD",MSA
2021.0,1383607.75,1461231.9166666667,77624.16666666667,5.308333333333334,"Baltimore-Columbia-Towson, MD",MSA
1990.0,59616.75,63182.5,3565.75,5.6499999999999995,"Bangor, ME",NECTA
1991.0,58710.25,63503.083333333336,4792.833333333333,7.541666666666667,"Bangor, ME",NECTA
1992.0,59315.916666666664,63448.75,4132.833333333333,6.508333333333333,"Bangor, ME",NECTA
1993.0,59338.75,63170.166666666664,3831.4166666666665,6.066666666666666,"Bangor, ME",NECTA
1994.0,58726.083333333336,62629.166666666664,3903.0833333333335,6.233333333333333,"Bangor, ME",NECTA
1995.0,60219.25,63747.666666666664,3528.4166666666665,5.516666666666667,"Bangor, ME",NECTA
1996.0,61542.083333333336,64701.25,3159.1666666666665,4.883333333333334,"Bangor, ME",NECTA
1997.0,61688.083333333336,64839.5,3151.4166666666665,4.858333333333333,"Bangor, ME",NECTA
1998.0,62797.5,65361.25,2563.75,3.9333333333333336,"Bangor, ME",NECTA
1999.0,65068.333333333336,67406.83333333333,2338.5,3.475,"Bangor, ME",NECTA
2000.0,64136.333333333336,66353.33333333333,2217.0,3.358333333333333,"Bangor, ME",NECTA
2001.0,64308.75,66758.5,2449.75,3.6666666666666665,"Bangor, ME",NECTA
2002.0,64663.25,67467.0,2803.75,4.141666666666667,"Bangor, ME",NECTA
2003.0,65166.416666666664,68378.83333333333,3212.4166666666665,4.691666666666666,"Bangor, ME",NECTA
2004.0,64812.833333333336,68020.83333333333,3208.0,4.708333333333333,"Bangor, ME",NECTA
2005.0,65814.25,69027.83333333333,3213.5833333333335,4.658333333333333,"Bangor, ME",NECTA
2006.0,66190.25,69462.91666666667,3272.6666666666665,4.7,"Bangor, ME",NECTA
2007.0,66975.33333333333,70289.0,3313.6666666666665,4.708333333333333,"Bangor, ME",NECTA
2008.0,67033.0,70752.0,3719.0,5.241666666666666,"Bangor, ME",NECTA
2009.0,65110.416666666664,70577.75,5467.333333333333,7.741666666666667,"Bangor, ME",NECTA
2010.0,65434.5,71163.25,5728.75,8.05,"Bangor, ME",NECTA
2011.0,66359.16666666667,71566.75,5207.583333333333,7.258333333333333,"Bangor, ME",NECTA
2012.0,67175.58333333333,72043.16666666667,4867.583333333333,6.766666666666667,"Bangor, ME",NECTA
2013.0,67819.41666666667,72373.41666666667,4554.0,6.3,"Bangor, ME",NECTA
2014.0,68043.25,71850.25,3807.0,5.308333333333334,"Bangor, ME",NECTA
2015.0,67662.91666666667,70636.08333333333,2973.1666666666665,4.225,"Bangor, ME",NECTA
2016.0,68181.58333333333,70876.25,2694.6666666666665,3.8000000000000003,"Bangor, ME",NECTA
2017.0,68429.91666666667,70881.66666666667,2451.75,3.4583333333333335,"Bangor, ME",NECTA
2018.0,68602.25,70822.41666666667,2220.1666666666665,3.1333333333333333,"Bangor, ME",NECTA
2019.0,69126.33333333333,71068.33333333333,1942.0,2.733333333333333,"Bangor, ME",NECTA
2020.0,65503.833333333336,68997.91666666667,3494.0833333333335,5.075,"Bangor, ME",NECTA
2021.0,65165.583333333336,68216.5,3050.9166666666665,4.4750000000000005,"Bangor, ME",NECTA
1990.0,96997.08333333333,104661.58333333333,7664.5,7.325,"Barnstable Town, MA",NECTA
1991.0,93918.83333333333,104308.91666666667,10390.083333333334,9.958333333333334,"Barnstable Town, MA",NECTA
1992.0,94061.0,104685.25,10624.25,10.15,"Barnstable Town, MA",NECTA
1993.0,97637.91666666667,106990.66666666667,9352.75,8.733333333333333,"Barnstable Town, MA",NECTA
1994.0,99949.83333333333,108316.41666666667,8366.583333333334,7.733333333333333,"Barnstable Town, MA",NECTA
1995.0,101690.75,108799.0,7108.25,6.533333333333334,"Barnstable Town, MA",NECTA
1996.0,104374.83333333333,110588.25,6213.416666666667,5.625,"Barnstable Town, MA",NECTA
1997.0,106887.08333333333,112757.16666666667,5870.083333333333,5.2250000000000005,"Barnstable Town, MA",NECTA
1998.0,109024.5,113982.91666666667,4958.416666666667,4.341666666666667,"Barnstable Town, MA",NECTA
1999.0,112215.83333333333,116715.83333333333,4500.0,3.85,"Barnstable Town, MA",NECTA
2000.0,119188.33333333333,123164.83333333333,3976.5,3.233333333333333,"Barnstable Town, MA",NECTA
2001.0,121082.66666666667,125708.5,4625.833333333333,3.6666666666666665,"Barnstable Town, MA",NECTA
2002.0,124534.16666666667,130328.75,5794.583333333333,4.441666666666666,"Barnstable Town, MA",NECTA
2003.0,127169.16666666667,133832.66666666666,6663.5,4.983333333333333,"Barnstable Town, MA",NECTA
2004.0,128858.75,135227.08333333334,6368.333333333333,4.708333333333333,"Barnstable Town, MA",NECTA
2005.0,127864.08333333333,134083.33333333334,6219.25,4.658333333333333,"Barnstable Town, MA",NECTA
2006.0,127806.83333333333,134108.66666666666,6301.833333333333,4.691666666666666,"Barnstable Town, MA",NECTA
2007.0,127399.16666666667,133586.16666666666,6187.0,4.633333333333334,"Barnstable Town, MA",NECTA
2008.0,126625.33333333333,134192.91666666666,7567.583333333333,5.6499999999999995,"Barnstable Town, MA",NECTA
2009.0,123204.66666666667,134151.5,10946.833333333334,8.166666666666666,"Barnstable Town, MA",NECTA
2010.0,110619.33333333333,122007.33333333333,11388.0,9.341666666666667,"Barnstable Town, MA",NECTA
2011.0,110639.66666666667,121172.83333333333,10533.166666666666,8.700000000000001,"Barnstable Town, MA",NECTA
2012.0,110218.83333333333,120054.5,9835.666666666666,8.191666666666666,"Barnstable Town, MA",NECTA
2013.0,110096.58333333333,119703.0,9606.416666666666,8.033333333333333,"Barnstable Town, MA",NECTA
2014.0,115153.41666666667,123669.5,8516.083333333334,6.883333333333333,"Barnstable Town, MA",NECTA
2015.0,116051.33333333333,123267.83333333333,7216.5,5.8500000000000005,"Barnstable Town, MA",NECTA
2016.0,117353.75,123339.33333333333,5985.583333333333,4.841666666666667,"Barnstable Town, MA",NECTA
2017.0,119244.75,124917.91666666667,5673.166666666667,4.541666666666667,"Barnstable Town, MA",NECTA
2018.0,121605.25,126928.58333333333,5323.333333333333,4.208333333333333,"Barnstable Town, MA",NECTA
2019.0,121557.91666666667,126362.41666666667,4804.5,3.7916666666666665,"Barnstable Town, MA",NECTA
2020.0,108102.66666666667,120184.25,12081.583333333334,10.225,"Barnstable Town, MA",NECTA
2021.0,117150.33333333333,125036.66666666667,7886.333333333333,6.291666666666667,"Barnstable Town, MA",NECTA
1990.0,284414.0833333333,301403.4166666667,16989.333333333332,5.625,"Baton Rouge, LA",MSA
1991.0,288050.5833333333,307454.3333333333,19403.75,6.3,"Baton Rouge, LA",MSA
1992.0,296273.25,313796.8333333333,17523.583333333332,5.566666666666666,"Baton Rouge, LA",MSA
1993.0,290364.6666666667,309298.5,18933.833333333332,6.125,"Baton Rouge, LA",MSA
1994.0,293080.6666666667,314530.5,21449.833333333332,6.825,"Baton Rouge, LA",MSA
1995.0,296027.4166666667,314820.9166666667,18793.5,5.966666666666666,"Baton Rouge, LA",MSA
1996.0,301590.8333333333,319224.25,17633.416666666668,5.5249999999999995,"Baton Rouge, LA",MSA
1997.0,303065.9166666667,319527.5,16461.583333333332,5.1499999999999995,"Baton Rouge, LA",MSA
1998.0,310632.25,325238.0,14605.75,4.516666666666667,"Baton Rouge, LA",MSA
1999.0,319529.8333333333,332559.1666666667,13029.333333333334,3.9250000000000003,"Baton Rouge, LA",MSA
2000.0,322158.4166666667,338832.75,16674.333333333332,4.925,"Baton Rouge, LA",MSA
